Wavelength (micron),Flam (1e-20 erg / (Angstrom s cm2))
4.231575209108831,26.351252142910315
4.240645290949382,27.835549400752072
4.249694834501977,26.81835264409446
4.258723969894642,27.50108284574411
4.267732820577568,26.137377372918998
4.276721506179046,26.639907442751227
4.285690153784143,24.333379295032383
4.294638881810775,24.584407500177825
4.3035678068934775,24.892611640367146
4.312477052651228,24.70056103526648
4.321366731802142,24.24609420074323
4.330236962314281,24.178401219508917
4.339087859279062,23.955852666962276
4.347919533663539,23.436701723077917
4.356732102387456,23.225827661670763
4.365525674426906,22.139424335371494
4.374300359307887,22.43466911836464
4.383056269664768,22.331935671322842
4.391793507795993,21.73419910060894
4.400512189278722,22.320687718847456
4.40921241452012,21.914352380896766
4.417894291464515,21.29696511012377
4.426557923747798,21.16743408818695
4.435203412456348,20.720338874754116
4.4438308645835685,21.73773468328167
4.452440376459321,21.214043974769947
4.461032053368227,20.42660051001007
4.469605991510285,20.80723573517131
4.478162291310848,20.110211064853203
4.486701049978215,19.771371143368935
4.495222363211752,19.524470861537733
4.503726329150826,19.41225232916674
4.512213039775359,19.64155812610348
4.520682593246534,19.054587583090278
4.529135078913347,18.994251475735346
4.5375705933202255,19.9858973413693
4.545989224593251,18.803897724377705
4.554391066866106,18.829130295299777
4.562776207698789,19.442129339422372
4.5711447371660965,18.91849982019747
4.5794967439516805,18.10345126992683
4.5878323151402975,18.569863946242318
4.596151538488922,18.64674468315117
4.6044544995014265,18.525942729838928
4.612741284718886,17.989010973885613
4.6210119770323015,18.1840997236029
4.629266662175952,18.49393282056248
4.637505421455089,17.483941867047648
4.6457283392884205,16.522133437980187
4.653935495889233,16.635369991086463
4.662126973721148,17.94173188104141
4.670302851923687,17.195557838824694
4.678463211243515,16.928153183572306
4.686608130256615,17.929408957779472
4.694737686866395,17.28058231121724
4.702851959607634,14.578826128919259
4.7109510248269695,17.01963271769677
4.719034959808765,18.72493701158357
4.7271038389527025,16.994904947764365
4.735157738952389,16.318836870391365
4.7431967318121675,16.628302236438746
4.751220895280564,16.28517937654587
4.759230299216755,16.292084181546596
4.767225019021133,16.36197627458418
4.775205124730971,14.840357297031309
4.783170688919453,16.046716244134412
4.791121781874846,15.711405562737196
4.799058474073774,15.629218165304472
4.806980836667535,15.572320424923408
4.814888935531559,15.139641491026827
4.822782843149131,15.978894087878615
4.830662623974671,15.828450977579855
4.8385283497522185,16.54200027503912
4.846380084501764,15.41114888141019
4.854217895804815,14.089490561564265
4.862041849522504,15.34468555475427
4.869852009507954,16.853880799073536
4.8776484440076455,14.26586334559338
4.885431213013956,15.760903391330581
4.893200385108224,15.496061469564044
4.9009560208199066,14.556337858311455
4.908698184074682,14.417269657073124
4.91642693748202,14.40624267791536
4.924142340430227,15.884327269730115
4.931844458394037,12.684284876978948
4.939533350493424,13.482070570183978
4.947209076997329,14.158346398013517
4.9548716987333306,13.59294315828948
4.962521272818518,14.086776060294309
4.9701578621885965,14.027131638912698
4.977781523548267,12.571054239080105
4.985392315772933,12.74008225152885
4.992990296999371,12.856194692813782
